year,county,Hospital,OSHPDID,Surgery,# of Cases (ICD 9),# of Cases (ICD 10),LATITUDE,LONGITUDE
2013,San Diego,Grossmont Hospital,106370714,PROSTATE,18,,32.77963,-117.00924
2013,San Diego,Grossmont Hospital,106370714,LUNG,28,,32.77963,-117.00924
2013,San Diego,Grossmont Hospital,106370714,ESOPHAGUS,2,,32.77963,-117.00924
2013,San Diego,Grossmont Hospital,106370714,COLON,53,,32.77963,-117.00924
2013,San Diego,Grossmont Hospital,106370714,BREAST,96,,32.77963,-117.00924
2013,San Diego,Grossmont Hospital,106370714,BRAIN,18,,32.77963,-117.00924
2013,San Diego,Grossmont Hospital,106370714,BLADDER,1,,32.77963,-117.00924
2013,San Diego,Kaiser Foundation Hospital – San Diego,106370730,STOMACH,9,,32.79287,-117.09447
2013,San Diego,Kaiser Foundation Hospital – San Diego,106370730,RECTUM,15,,32.79287,-117.09447
2013,San Diego,Kaiser Foundation Hospital – San Diego,106370730,PROSTATE,7,,32.79287,-117.09447
2013,San Diego,Kaiser Foundation Hospital – San Diego,106370730,PANCREAS,9,,32.79287,-117.09447
2013,San Diego,Kaiser Foundation Hospital – San Diego,106370730,LUNG,48,,32.79287,-117.09447
2013,San Diego,Kaiser Foundation Hospital – San Diego,106370730,LIVER,6,,32.79287,-117.09447
2013,San Diego,Kaiser Foundation Hospital – San Diego,106370730,ESOPHAGUS,2,,32.79287,-117.09447
2013,San Diego,Kaiser Foundation Hospital – San Diego,106370730,COLON,81,,32.79287,-117.09447
2013,San Diego,Kaiser Foundation Hospital – San Diego,106370730,BREAST,464,,32.79287,-117.09447
2013,San Diego,Kaiser Foundation Hospital – San Diego,106370730,BRAIN,27,,32.79287,-117.09447
2013,San Diego,Kaiser Foundation Hospital – San Diego,106370730,BLADDER,6,,32.79287,-117.09447
2013,San Diego,Scripps Mercy Hospital,106370744,PROSTATE,125,,32.75128,-117.1609
2013,San Diego,Scripps Mercy Hospital,106370744,STOMACH,10,,32.75128,-117.1609
2013,San Diego,Scripps Mercy Hospital,106370744,RECTUM,39,,32.75128,-117.1609
2013,San Diego,Scripps Mercy Hospital,106370744,PANCREAS,2,,32.75128,-117.1609
2013,San Diego,Scripps Mercy Hospital,106370744,LUNG,22,,32.75128,-117.1609
2013,San Diego,Scripps Mercy Hospital,106370744,LIVER,5,,32.75128,-117.1609
2013,San Diego,Scripps Mercy Hospital,106370744,COLON,91,,32.75128,-117.1609
2013,San Diego,Scripps Mercy Hospital,106370744,BREAST,160,,32.75128,-117.1609
2013,San Diego,Scripps Mercy Hospital,106370744,BRAIN,6,,32.75128,-117.1609
2013,San Diego,Scripps Mercy Hospital,106370744,BLADDER,31,,32.75128,-117.1609
2013,San Diego,Scripps Mercy Hospital,106370744,ESOPHAGUS,1,,32.75128,-117.1609
2013,San Diego,Palomar Health Downtown Campus,106370755,STOMACH,2,,33.12622,-117.07585
2013,San Diego,Palomar Health Downtown Campus,106370755,RECTUM,11,,33.12622,-117.07585
2013,San Diego,Palomar Health Downtown Campus,106370755,PROSTATE,139,,33.12622,-117.07585
2013,San Diego,Palomar Health Downtown Campus,106370755,LUNG,9,,33.12622,-117.07585
2013,San Diego,Palomar Health Downtown Campus,106370755,LIVER,2,,33.12622,-117.07585
2013,San Diego,Palomar Health Downtown Campus,106370755,ESOPHAGUS,1,,33.12622,-117.07585
2013,San Diego,Palomar Health Downtown Campus,106370755,COLON,48,,33.12622,-117.07585
2013,San Diego,Palomar Health Downtown Campus,106370755,BREAST,94,,33.12622,-117.07585
2013,San Diego,Palomar Health Downtown Campus,106370755,BRAIN,9,,33.12622,-117.07585
2013,San Diego,Palomar Health Downtown Campus,106370755,BLADDER,12,,33.12622,-117.07585
2013,San Diego,Paradise Valley Hospital,106370759,COLON,8,,32.6863293,-117.0830382
2013,San Diego,Scripps Memorial Hospital – La Jolla,106370771,STOMACH,4,,32.88506,-117.22279
2013,San Diego,Scripps Memorial Hospital – La Jolla,106370771,RECTUM,19,,32.88506,-117.22279
2013,San Diego,Scripps Memorial Hospital – La Jolla,106370771,PROSTATE,2,,32.88506,-117.22279
2013,San Diego,Scripps Memorial Hospital – La Jolla,106370771,LUNG,16,,32.88506,-117.22279
2013,San Diego,Scripps Memorial Hospital – La Jolla,106370771,LIVER,2,,32.88506,-117.22279
2013,San Diego,Scripps Memorial Hospital – La Jolla,106370771,ESOPHAGUS,2,,32.88506,-117.22279
2013,San Diego,Scripps Memorial Hospital – La Jolla,106370771,COLON,45,,32.88506,-117.22279
2013,San Diego,Scripps Memorial Hospital – La Jolla,106370771,BREAST,193,,32.88506,-117.22279
2013,San Diego,Scripps Memorial Hospital – La Jolla,106370771,BRAIN,24,,32.88506,-117.22279
2013,San Diego,Tri-City Medical Center – Oceanside,106370780,STOMACH,3,,33.18394,-117.29027
2013,San Diego,Tri-City Medical Center – Oceanside,106370780,RECTUM,9,,33.18394,-117.29027
2013,San Diego,Tri-City Medical Center – Oceanside,106370780,PANCREAS,1,,33.18394,-117.29027
2013,San Diego,Tri-City Medical Center – Oceanside,106370780,LUNG,11,,33.18394,-117.29027
2013,San Diego,Tri-City Medical Center – Oceanside,106370780,LIVER,1,,33.18394,-117.29027
2013,San Diego,Tri-City Medical Center – Oceanside,106370780,COLON,32,,33.18394,-117.29027
2013,San Diego,Tri-City Medical Center – Oceanside,106370780,BREAST,91,,33.18394,-117.29027
2013,San Diego,Tri-City Medical Center – Oceanside,106370780,BRAIN,2,,33.18394,-117.29027
2013,San Diego,Tri-City Medical Center – Oceanside,106370780,BLADDER,2,,33.18394,-117.29027
2013,San Diego,Tri-City Medical Center – Oceanside,106370780,PROSTATE,33,,33.18394,-117.29027
2013,San Diego,UC San Diego Health System – Hillcrest Medical Center,106370782,STOMACH,12,,32.75387,-117.16498
2013,San Diego,UC San Diego Health System – Hillcrest Medical Center,106370782,PROSTATE,86,,32.75387,-117.16498
2013,San Diego,UC San Diego Health System – Hillcrest Medical Center,106370782,PANCREAS,24,,32.75387,-117.16498
2013,San Diego,UC San Diego Health System – Hillcrest Medical Center,106370782,LUNG,24,,32.75387,-117.16498
2013,San Diego,UC San Diego Health System – Hillcrest Medical Center,106370782,ESOPHAGUS,10,,32.75387,-117.16498
2013,San Diego,UC San Diego Health System – Hillcrest Medical Center,106370782,COLON,85,,32.75387,-117.16498
2013,San Diego,UC San Diego Health System – Hillcrest Medical Center,106370782,BREAST,242,,32.75387,-117.16498
2013,San Diego,UC San Diego Health System – Hillcrest Medical Center,106370782,BRAIN,83,,32.75387,-117.16498
2013,San Diego,UC San Diego Health System – Hillcrest Medical Center,106370782,BLADDER,10,,32.75387,-117.16498
2013,San Diego,UC San Diego Health System – Hillcrest Medical Center,106370782,RECTUM,28,,32.75387,-117.16498
2013,San Diego,UC San Diego Health System – Hillcrest Medical Center,106370782,LIVER,40,,32.75387,-117.16498
2013,San Diego,Sharp Chula Vista Medical Center,106370875,STOMACH,6,,32.61909,-117.02488
2013,San Diego,Sharp Chula Vista Medical Center,106370875,RECTUM,8,,32.61909,-117.02488
2013,San Diego,Sharp Chula Vista Medical Center,106370875,PROSTATE,19,,32.61909,-117.02488
2013,San Diego,Sharp Chula Vista Medical Center,106370875,LUNG,14,,32.61909,-117.02488
2013,San Diego,Sharp Chula Vista Medical Center,106370875,COLON,31,,32.61909,-117.02488
2013,San Diego,Sharp Chula Vista Medical Center,106370875,BREAST,160,,32.61909,-117.02488
2013,San Diego,Sharp Chula Vista Medical Center,106370875,BRAIN,7,,32.61909,-117.02488
2013,San Diego,Sharp Chula Vista Medical Center,106370875,BLADDER,1,,32.61909,-117.02488
2013,San Diego,Pomerado Hospital,106370977,STOMACH,1,,32.99563,-117.05784
2013,San Diego,Pomerado Hospital,106370977,PROSTATE,1,,32.99563,-117.05784
2013,San Diego,Pomerado Hospital,106370977,PANCREAS,1,,32.99563,-117.05784
2013,San Diego,Pomerado Hospital,106370977,COLON,12,,32.99563,-117.05784
2013,San Diego,Pomerado Hospital,106370977,BREAST,81,,32.99563,-117.05784
2013,San Diego,Pomerado Hospital,106370977,BLADDER,1,,32.99563,-117.05784
2013,San Diego,Scripps Green Hospital,106371256,STOMACH,7,,32.89654,-117.2419
2013,San Diego,Scripps Green Hospital,106371256,RECTUM,14,,32.89654,-117.2419
2013,San Diego,Scripps Green Hospital,106371256,PROSTATE,40,,32.89654,-117.2419
2013,San Diego,Scripps Green Hospital,106371256,PANCREAS,5,,32.89654,-117.2419
2013,San Diego,Scripps Green Hospital,106371256,LUNG,25,,32.89654,-117.2419
2013,San Diego,Scripps Green Hospital,106371256,LIVER,12,,32.89654,-117.2419
2013,San Diego,Scripps Green Hospital,106371256,ESOPHAGUS,2,,32.89654,-117.2419
2013,San Diego,Scripps Green Hospital,106371256,COLON,51,,32.89654,-117.2419
2013,San Diego,Scripps Green Hospital,106371256,BREAST,302,,32.89654,-117.2419
2013,San Diego,Scripps Green Hospital,106371256,BRAIN,11,,32.89654,-117.2419
2013,San Diego,Scripps Memorial Hospital – Encinitas,106371394,STOMACH,1,,33.0363,-117.28495
2013,San Diego,Scripps Memorial Hospital – Encinitas,106371394,RECTUM,3,,33.0363,-117.28495
2013,San Diego,Scripps Memorial Hospital – Encinitas,106371394,PROSTATE,3,,33.0363,-117.28495
2013,San Diego,Scripps Memorial Hospital – Encinitas,106371394,LIVER,1,,33.0363,-117.28495
2013,San Diego,Scripps Memorial Hospital – Encinitas,106371394,COLON,30,,33.0363,-117.28495
2013,San Diego,Scripps Memorial Hospital – Encinitas,106371394,BREAST,103,,33.0363,-117.28495
2013,San Diego,Scripps Memorial Hospital – Encinitas,106371394,BRAIN,8,,33.0363,-117.28495
2013,San Diego,Scripps Memorial Hospital – Encinitas,106371394,BLADDER,1,,33.0363,-117.28495
2013,San Francisco,Kaiser Foundation Hospital – San Francisco,106380857,RECTUM,22,,37.78274,-122.44289
2013,San Francisco,Kaiser Foundation Hospital – San Francisco,106380857,STOMACH,5,,37.78274,-122.44289
2013,San Francisco,Kaiser Foundation Hospital – San Francisco,106380857,PROSTATE,6,,37.78274,-122.44289
2013,San Francisco,Kaiser Foundation Hospital – San Francisco,106380857,PANCREAS,21,,37.78274,-122.44289
2013,San Francisco,Kaiser Foundation Hospital – San Francisco,106380857,LUNG,32,,37.78274,-122.44289
2013,San Francisco,Kaiser Foundation Hospital – San Francisco,106380857,ESOPHAGUS,5,,37.78274,-122.44289
2013,San Francisco,Kaiser Foundation Hospital – San Francisco,106380857,COLON,38,,37.78274,-122.44289
2013,San Francisco,Kaiser Foundation Hospital – San Francisco,106380857,BREAST,168,,37.78274,-122.44289
2013,San Francisco,Kaiser Foundation Hospital – San Francisco,106380857,BLADDER,4,,37.78274,-122.44289
2013,San Francisco,Kaiser Foundation Hospital – San Francisco,106380857,LIVER,31,,37.78274,-122.44289
2013,San Francisco,California Pacific Medical Center – Pacific Campus,106380929,STOMACH,10,,37.79149,-122.43102
2013,San Francisco,California Pacific Medical Center – Pacific Campus,106380929,RECTUM,38,,37.79149,-122.43102
2013,San Francisco,California Pacific Medical Center – Pacific Campus,106380929,PROSTATE,10,,37.79149,-122.43102
2013,San Francisco,California Pacific Medical Center – Pacific Campus,106380929,PANCREAS,36,,37.79149,-122.43102
2013,San Francisco,California Pacific Medical Center – Pacific Campus,106380929,LUNG,20,,37.79149,-122.43102
2013,San Francisco,California Pacific Medical Center – Pacific Campus,106380929,LIVER,28,,37.79149,-122.43102
2013,San Francisco,California Pacific Medical Center – Pacific Campus,106380929,ESOPHAGUS,4,,37.79149,-122.43102
2013,San Francisco,California Pacific Medical Center – Pacific Campus,106380929,COLON,55,,37.79149,-122.43102
2013,San Francisco,California Pacific Medical Center – Pacific Campus,106380929,BREAST,241,,37.79149,-122.43102
2013,San Francisco,California Pacific Medical Center – Pacific Campus,106380929,BRAIN,13,,37.79149,-122.43102
2013,San Francisco,California Pacific Medical Center – Davies Campus,106380933,COLON,3,,37.7691,-122.43465
2013,San Francisco,California Pacific Medical Center – Davies Campus,106380933,BREAST,50,,37.7691,-122.43465
2013,San Francisco,California Pacific Medical Center – Davies Campus,106380933,BRAIN,21,,37.7691,-122.43465
2013,San Francisco,San Francisco General Hospital,106380939,STOMACH,9,,37.75657,-122.40637
2013,San Francisco,San Francisco General Hospital,106380939,RECTUM,10,,37.75657,-122.40637
2013,San Francisco,San Francisco General Hospital,106380939,PANCREAS,2,,37.75657,-122.40637
2013,San Francisco,San Francisco General Hospital,106380939,LUNG,18,,37.75657,-122.40637
2013,San Francisco,San Francisco General Hospital,106380939,LIVER,1,,37.75657,-122.40637
2013,San Francisco,San Francisco General Hospital,106380939,BREAST,95,,37.75657,-122.40637
2013,San Francisco,San Francisco General Hospital,106380939,BRAIN,9,,37.75657,-122.40637
2013,San Francisco,San Francisco General Hospital,106380939,BLADDER,3,,37.75657,-122.40637
2013,San Francisco,San Francisco General Hospital,106380939,PROSTATE,9,,37.75657,-122.40637
2013,San Francisco,San Francisco General Hospital,106380939,COLON,35,,37.75657,-122.40637
2013,San Francisco,Saint Francis Memorial Hospital,106380960,STOMACH,1,,37.78917,-122.41695
2013,San Francisco,Saint Francis Memorial Hospital,106380960,RECTUM,1,,37.78917,-122.41695
2013,San Francisco,Saint Francis Memorial Hospital,106380960,PROSTATE,2,,37.78917,-122.41695
2013,San Francisco,Saint Francis Memorial Hospital,106380960,LUNG,7,,37.78917,-122.41695
2013,San Francisco,Saint Francis Memorial Hospital,106380960,COLON,6,,37.78917,-122.41695
2013,San Francisco,Saint Francis Memorial Hospital,106380960,BREAST,3,,37.78917,-122.41695
2013,San Francisco,California Pacific Medical Center – St. Luke’s Campus,106380964,RECTUM,3,,37.74799,-122.42052
2013,San Francisco,California Pacific Medical Center – St. Luke’s Campus,106380964,PANCREAS,1,,37.74799,-122.42052
2013,San Francisco,California Pacific Medical Center – St. Luke’s Campus,106380964,COLON,12,,37.74799,-122.42052
2013,San Francisco,California Pacific Medical Center – St. Luke’s Campus,106380964,BREAST,6,,37.74799,-122.42052
2013,San Francisco,"Saint Mary’s Medical Center, San Francisco",106380965,STOMACH,1,,37.77408,-122.45441
2013,San Francisco,"Saint Mary’s Medical Center, San Francisco",106380965,RECTUM,3,,37.77408,-122.45441
2013,San Francisco,"Saint Mary’s Medical Center, San Francisco",106380965,LUNG,5,,37.77408,-122.45441
2013,San Francisco,"Saint Mary’s Medical Center, San Francisco",106380965,COLON,7,,37.77408,-122.45441
2013,San Francisco,"Saint Mary’s Medical Center, San Francisco",106380965,BREAST,41,,37.77408,-122.45441
2013,San Francisco,UC San Francisco Medical Center,106381154,STOMACH,20,,37.7635148,-122.4576564
2013,San Francisco,UC San Francisco Medical Center,106381154,PROSTATE,272,,37.7635148,-122.4576564
2013,San Francisco,UC San Francisco Medical Center,106381154,PANCREAS,31,,37.7635148,-122.4576564
2013,San Francisco,UC San Francisco Medical Center,106381154,LUNG,59,,37.7635148,-122.4576564
2013,San Francisco,UC San Francisco Medical Center,106381154,RECTUM,68,,37.7635148,-122.4576564
2013,San Francisco,UC San Francisco Medical Center,106381154,LIVER,93,,37.7635148,-122.4576564
2013,San Francisco,UC San Francisco Medical Center,106381154,ESOPHAGUS,13,,37.7635148,-122.4576564
2013,San Francisco,UC San Francisco Medical Center,106381154,COLON,47,,37.7635148,-122.4576564
2013,San Francisco,UC San Francisco Medical Center,106381154,BREAST,285,,37.7635148,-122.4576564
2013,San Francisco,UC San Francisco Medical Center,106381154,BRAIN,321,,37.7635148,-122.4576564
2013,San Francisco,UC San Francisco Medical Center,106381154,BLADDER,47,,37.7635148,-122.4576564
2013,San Francisco,Chinese Hospital,106382715,STOMACH,3,,37.79565,-122.40926
2013,San Francisco,Chinese Hospital,106382715,RECTUM,7,,37.79565,-122.40926
2013,San Francisco,Chinese Hospital,106382715,COLON,16,,37.79565,-122.40926
2013,San Francisco,Chinese Hospital,106382715,BREAST,35,,37.79565,-122.40926
2013,San Francisco,Chinese Hospital,106382715,BLADDER,2,,37.79565,-122.40926
2013,San Joaquin,Dameron Hospital,106390846,STOMACH,1,,37.9613,-121.30061
2013,San Joaquin,Dameron Hospital,106390846,RECTUM,1,,37.9613,-121.30061
2013,San Joaquin,Dameron Hospital,106390846,COLON,11,,37.9613,-121.30061
2013,San Joaquin,Dameron Hospital,106390846,BREAST,6,,37.9613,-121.30061
2013,San Joaquin,Lodi Memorial Hospital,106390923,STOMACH,1,,38.12146,-121.2859
2013,San Joaquin,Lodi Memorial Hospital,106390923,PROSTATE,17,,38.12146,-121.2859
2013,San Joaquin,Lodi Memorial Hospital,106390923,LUNG,4,,38.12146,-121.2859
2013,San Joaquin,Lodi Memorial Hospital,106390923,COLON,21,,38.12146,-121.2859
2013,San Joaquin,Lodi Memorial Hospital,106390923,BREAST,29,,38.12146,-121.2859
2013,San Joaquin,Lodi Memorial Hospital,106390923,BLADDER,3,,38.12146,-121.2859
2013,San Joaquin,San Joaquin General Hospital,106391010,PANCREAS,2,,37.88594,-121.28918
2013,San Joaquin,San Joaquin General Hospital,106391010,STOMACH,1,,37.88594,-121.28918
2013,San Joaquin,San Joaquin General Hospital,106391010,RECTUM,3,,37.88594,-121.28918
2013,San Joaquin,San Joaquin General Hospital,106391010,PROSTATE,2,,37.88594,-121.28918
2013,San Joaquin,San Joaquin General Hospital,106391010,LUNG,2,,37.88594,-121.28918
2013,San Joaquin,San Joaquin General Hospital,106391010,LIVER,1,,37.88594,-121.28918
2013,San Joaquin,San Joaquin General Hospital,106391010,COLON,21,,37.88594,-121.28918
2013,San Joaquin,San Joaquin General Hospital,106391010,BLADDER,2,,37.88594,-121.28918
2013,San Joaquin,San Joaquin General Hospital,106391010,BREAST,29,,37.88594,-121.28918
2013,San Joaquin,Saint Joseph’s Medical Center of Stockton,106391042,STOMACH,2,,37.97075,-121.2891
2013,San Joaquin,Saint Joseph’s Medical Center of Stockton,106391042,RECTUM,14,,37.97075,-121.2891
2013,San Joaquin,Saint Joseph’s Medical Center of Stockton,106391042,PROSTATE,2,,37.97075,-121.2891
2013,San Joaquin,Saint Joseph’s Medical Center of Stockton,106391042,LUNG,26,,37.97075,-121.2891
2013,San Joaquin,Saint Joseph’s Medical Center of Stockton,106391042,LIVER,6,,37.97075,-121.2891
2013,San Joaquin,Saint Joseph’s Medical Center of Stockton,106391042,COLON,46,,37.97075,-121.2891
2013,San Joaquin,Saint Joseph’s Medical Center of Stockton,106391042,BREAST,79,,37.97075,-121.2891
2013,San Joaquin,Saint Joseph’s Medical Center of Stockton,106391042,BRAIN,11,,37.97075,-121.2891
